Order,Symbol,dynamicColors_GS5_prot,mergedColors,consensus_GS5
14940,RN7SL316P,grey,grey,grey
14941,SUZ12P1,saddlebrown,saddlebrown,blue
14942,CRLF3,turquoise,turquoise,brown
14943,ATAD5,darkorange,darkorange,royalblue
14944,TEFM,darkgrey,darkgrey,brown
14945,ADAP2,magenta,magenta,cyan
14946,RN7SL138P,darkslateblue,darkslateblue,purple
14947,RNF135,magenta,magenta,cyan
14948,DPRXP4,yellow,black,grey
14949,NF1,steelblue,ivory,darkgrey
14950,OMG,blue,blue,green
14951,EVI2B,magenta,magenta,cyan
14952,EVI2A,orange,orange,violet
14953,AK4P1,grey,grey,grey
14954,RAB11FIP4,black,black,plum2
14955,RN7SL79P,grey,grey,grey
14956,RN7SL45P,grey,grey,grey
14957,COPRS,lightcyan,lightcyan,purple
14958,UTP6,turquoise,turquoise,brown
14959,SUZ12,green,brown4,blue
14960,LRRC37B,brown,brown,plum2
14961,SH3GL1P1,darkolivegreen,darkolivegreen,darkred
14962,WDR45BP1,brown,brown,grey
14963,RHOT1,lightgreen,lightgreen,darkorange
14964,RHBDL3,yellow,black,plum2
14965,C17orf75,tan,tan,brown
14966,ZNF207,lightgreen,lightgreen,lightcyan
14967,PSMD11,brown,brown,steelblue
14968,CDK5R1,brown,brown,plum2
14969,MYO1D,grey,grey,grey
14970,TMEM98,skyblue,skyblue,darkmagenta
14971,ASIC2,brown,brown,magenta
14972,TLK2P1,grey,grey,grey
14973,RNA5SP438,grey,grey,grey
14974,CCL2,darkred,darkred,darkturquoise
14975,C17orf102,white,darkorange,magenta
14976,TMEM132E,yellow,black,plum2
14977,CCT6B,darkorange,darkorange,royalblue
14978,ZNF830,tan,tan,purple
14979,LIG3,pink,pink,magenta
14980,RFFL,blue,blue,violet
14981,RAD51D,blue,blue,green
14982,NLE1,blue,blue,green
14983,SLFN5,white,darkorange,blue
14984,SLFN11,darkred,darkred,blue
14985,SLFN12,grey,grey,grey
14986,SLFN12L,darkmagenta,darkmagenta,grey
14987,TOMM20P2,grey,grey,plum2
14988,SNORD7,turquoise,turquoise,brown
14989,PEX12,mediumpurple3,darkolivegreen,darkred
14990,AP2B1,cyan,brown,pink
14991,TAF15,lightgreen,lightgreen,sienna3
14992,RASL10B,purple,purple,plum2
14993,GAS2L2,yellow,black,plum2
14994,MMP28,lightcyan,lightcyan,midnightblue
14995,CCL3,magenta,magenta,grey
14996,CCL4L2,magenta,magenta,grey
14997,TBC1D3G,brown,brown,plum2
14998,ZNHIT3,lightcyan,lightcyan,purple
14999,MYO19,yellow,black,plum2
15000,PIGW,turquoise,turquoise,royalblue
15001,GGNBP2,lightyellow,brown4,blue
15002,DHRS11,blue,blue,ivory
15003,MRM1,purple,purple,plum2
15004,AATF,grey,grey,plum2
15005,MIR2909,grey,grey,grey
15006,ACACA,brown,brown,plum2
15007,HMGB1P24,grey,grey,tan
15008,TADA2A,turquoise,turquoise,royalblue
15009,DUSP14,blue,blue,green
15010,SYNRG,midnightblue,midnightblue,pink
15011,DDX52,salmon,salmon,blue
15012,MIR378J,grey,grey,lightcyan
15013,TBC1D3L,grey,grey,salmon
15014,TBC1D3D,brown,brown,pink
15015,TBC1D3E,brown,brown,grey
15016,MRPL45,blue,blue,green
15017,GPR179,brown,brown,plum2
15018,SOCS7,brown,brown,plum2
15019,ARHGAP23,cyan,brown,plum2
15020,SRCIN1,brown,brown,plum2
15021,C17orf96,blue,blue,green
15022,MLLT6,black,black,plum2
15023,CISD3,black,black,plum2
15024,PCGF2,brown,brown,plum2
15025,PSMB3,greenyellow,blue,midnightblue
15026,PIP4K2B,blue,blue,green
15027,CWC25,grey,grey,tan
15028,RPL23,darkorange2,darkorange2,mediumpurple3
15029,RPS20P35,plum1,plum1,lightcyan1
15030,LASP1,yellow,black,plum2
15031,LINC00672,grey,grey,brown
15032,PLXDC1,pink,pink,plum2
15033,CACNB1,pink,pink,magenta
15034,RPL19,darkorange2,darkorange2,mediumpurple3
15035,STAC2,brown,brown,plum2
15036,FBXL20,midnightblue,midnightblue,pink
15037,MED1,midnightblue,midnightblue,pink
15038,CDK12,midnightblue,midnightblue,pink
15039,NEUROD2,yellow,black,plum2
15040,PPP1R1B,blue,blue,green
15041,STARD3,yellow,black,plum2
15042,TCAP,yellow,black,plum2
15043,PNMT,blue,blue,green
15044,PGAP3,blue,blue,green
15045,ERBB2,pink,pink,green
15046,MIEN1,blue,blue,green
15047,GSDMB,darkolivegreen,darkolivegreen,darkred
15048,ORMDL3,lightcyan,lightcyan,midnightblue
15049,PSMD3,pink,pink,magenta
15050,MED24,brown,brown,plum2
15051,SNORD124,yellow,black,plum2
15052,THRA,black,black,plum2
15053,NR1D1,midnightblue,midnightblue,pink
15054,MSL1,mediumpurple3,darkolivegreen,darkred
15055,CASC3,brown,brown,plum2
15056,RAPGEFL1,brown,brown,magenta
15057,MIR6867,grey,grey,grey
15058,WIPF2,cyan,brown,pink
15059,CDC6,grey,grey,grey
15060,RARA,brown,brown,plum2
15061,RARA-AS1,thistle2,thistle2,green
15062,IGFBP4,grey60,grey60,grey60
15063,SMARCE1,turquoise,turquoise,brown
15064,KRT222,green,brown4,blue
15065,KRT10,turquoise,turquoise,brown
15066,TMEM99,grey,grey,grey
15067,KRT31,brown,brown,plum2
15068,KRT17,orangered4,orangered4,orangered4
15069,EIF1,midnightblue,midnightblue,pink
15070,HAP1,yellow,black,plum2
15071,RN7SL399P,grey,grey,grey
15072,JUP,brown,brown,plum2
15073,P3H4,blue,blue,plum2
15074,FKBP10,blue,blue,green
15075,NT5C3B,lightcyan1,lightcyan1,paleturquoise
15076,KLHL11,grey,grey,grey
15077,ACLY,blue,blue,green
15078,TTC25,blue,blue,green
15079,CNP,orange,orange,violet
15080,DNAJC7,darkorange2,darkorange2,darkorange
15081,NKIRAS2,black,black,plum2
15082,ZNF385C,brown,brown,plum2
15083,DHX58,blue,blue,ivory
15084,KAT2A,lightsteelblue1,black,plum2
15085,RAB5C,blue,blue,green
15086,KCNH4,yellow,black,plum2
15087,GHDC,blue,blue,green
15088,STAT5B,yellow,black,plum2
15089,STAT5A,brown,brown,grey
15090,STAT3,darkred,darkred,pink
15091,PTRF,grey60,grey60,grey60
15092,ATP6V0A1,cyan,brown,pink
15093,MIR548AT,grey,grey,grey
15094,PTP4A2P1,grey,grey,grey
15095,NAGLU,blue,blue,ivory
15096,HSD17B1P1,yellow,black,grey
15097,HSD17B1,grey,grey,plum2
15098,COASY,black,black,plum2
15099,MLX,blue,blue,plum2
15100,PSMC3IP,grey,grey,grey
15101,FAM134C,blue,blue,green
15102,TUBG1,pink,pink,magenta
15103,TUBG2,blue,blue,green
15104,PLEKHH3,yellow,black,plum2
15105,CCR10,blue,blue,green
15106,CNTNAP1,cyan,brown,pink
15107,EZH1,brown,brown,plum2
15108,HMGN2P15,grey,grey,grey
15109,RAMP2-AS1,yellow,black,plum2
15110,RAMP2,darkmagenta,darkmagenta,green
15111,VPS25,blue,blue,green
15112,COA3,greenyellow,blue,midnightblue
15113,CNTD1,grey,grey,grey
15114,BECN1,turquoise,turquoise,brown
15115,PSME3,ivory,ivory,steelblue
15116,AOC2,paleturquoise,darkolivegreen,darkred
15117,AOC3,grey60,grey60,grey60
15118,AARSD1,turquoise,turquoise,brown
15119,PTGES3L,grey,grey,grey
15120,RUNDC1,cyan,brown,pink
15121,RPL27,lightcyan,lightcyan,floralwhite
15122,IFI35,purple,purple,salmon
15123,VAT1,purple,purple,plum2
15124,RND2,greenyellow,blue,green
15125,BRCA1,salmon,salmon,greenyellow
15126,NBR2,yellow,black,plum2
15127,NBR1,tan,tan,purple
15128,TMEM106A,magenta,magenta,cyan
15129,LINC00910,blue,blue,green
15130,ARL4D,greenyellow,blue,green
15131,DHX8,brown,brown,plum2
15132,ETV4,blue,blue,salmon
15133,DUSP3,black,black,green
15134,MPP3,yellow,black,plum2
15135,MPP2,pink,pink,magenta
15136,TMEM101,blue,blue,green
15137,LSM12,grey,grey,grey
15138,G6PC3,blue,blue,green
15139,HDAC5,black,black,plum2
15140,ASB16-AS1,blue,blue,plum2
15141,TMUB2,blue,blue,green
15142,ATXN7L3,blue,blue,green
15143,UBTF,yellow,black,plum2
15144,RUNDC3A-AS1,blue,blue,green
15145,RUNDC3A,black,black,green
15146,SLC25A39,purple,purple,salmon
15147,GRN,brown,brown,plum2
15148,FAM171A2,yellow,black,plum2
15149,ITGA2B,yellow,black,plum2
15150,GPATCH8,midnightblue,midnightblue,pink
15151,RN7SL258P,grey,grey,grey
15152,FZD2,blue,blue,green
15153,CCDC43,salmon,salmon,brown
15154,DBF4B,yellow,black,grey
15155,ADAM11,blue,blue,green
15156,GJC1,orangered4,orangered4,grey
15157,HIGD1B,purple,purple,salmon
15158,EFTUD2,pink,pink,plum2
15159,GFAP,blue,blue,grey
15160,C1QL1,black,black,plum2
15161,DCAKD,blue,blue,green
15162,NMT1,yellow,black,plum2
15163,PLCD3,black,black,green
15164,ACBD4,blue,blue,green
15165,HEXIM1,brown,brown,pink
15166,HEXIM2,purple,purple,salmon
15167,FMNL1,brown,brown,plum2
15168,MAP3K14-AS1,lightcyan,lightcyan,green
15169,MAP3K14,brown,brown,darkred
15170,ARHGAP27,lightsteelblue1,black,plum2
15171,PLEKHM1,brown,brown,plum2
15172,LRRC37A4P,grey,grey,grey
15173,DND1P1,blue,blue,grey
15174,RPS26P8,grey,grey,blue
15175,CRHR1-IT1,grey,grey,plum2
15176,CRHR1,black,black,plum2
15177,MAPT-AS1,yellow,black,plum2
15178,MAPT,brown,brown,plum2
15179,MAPT-IT1,brown,brown,darkred
15180,STH,brown,brown,plum2
15181,KANSL1,grey,grey,grey
15182,KANSL1-AS1,grey,grey,grey
15183,ARL17B,yellow,black,grey
15184,LRRC37A,grey,grey,grey
15185,NSFP1,grey,grey,grey
15186,LRRC37A2,grey,grey,grey
15187,ARL17A,grey,grey,grey
15188,NSF,greenyellow,blue,green
15189,RPS7P11,green,brown4,blue
15190,WNT3,brown,brown,plum2
15191,WNT9B,brown,brown,plum2
15192,GOSR2,blue,blue,green
15193,RPRML,lightcyan,lightcyan,midnightblue
15194,LRRC37A17P,brown,brown,plum2
15195,RN7SL270P,grey,grey,grey
15196,CDC27,turquoise,turquoise,brown
15197,EFCAB13,grey,grey,grey
15198,NPEPPS,midnightblue,midnightblue,pink
15199,KPNB1,green,brown4,tan
15200,TBKBP1,black,black,plum2
15201,OSBPL7,lightsteelblue1,black,plum2
15202,MRPL10,blue,blue,green
15203,SCRN2,blue,blue,green
15204,SP2,brown,brown,plum2
15205,SP2-AS1,white,darkorange,magenta
15206,PNPO,greenyellow,blue,green
15207,CDK5RAP3,yellow,black,plum2
15208,COPZ2,grey60,grey60,brown
15209,NFE2L1,black,black,green
15210,CBX1,salmon4,salmon4,purple
15211,RNU6-1201P,blue,blue,grey
15212,SNX11,purple,purple,salmon
15213,TTLL6,grey,grey,grey
15214,CALCOCO2,lightgreen,lightgreen,greenyellow
15215,SUMO2P17,red,darkgrey,brown
15216,ATP5G1,greenyellow,blue,midnightblue
15217,UBE2Z,purple,purple,plum2
15218,SNF8,purple,purple,purple
15219,GNGT2,magenta,magenta,grey
15220,ABI3,magenta,magenta,cyan
15221,PHOSPHO1,blue,blue,plum2
15222,ZNF652,green,brown4,blue
15223,PHB,greenyellow,blue,salmon
15224,EIF4EP2,lightcyan,lightcyan,midnightblue
15225,NGFR,yellow,black,plum2
15226,NXPH3,blue,blue,salmon
15227,SPOP,darkgrey,darkgrey,darkorange
15228,SLC35B1,greenyellow,blue,green
15229,FAM117A,yellow,black,plum2
15230,KAT7,steelblue,ivory,plum2
15231,ITGA3,pink,pink,magenta
15232,PDK2,pink,pink,green
15233,SAMD14,black,black,plum2
15234,PPP1R9B,black,black,plum2
15235,HILS1,grey,grey,grey
15236,XYLT2,black,black,plum2
15237,MRPL27,greenyellow,blue,midnightblue
15238,LRRC59,yellow,black,plum2
15239,ACSF2,blue,blue,grey
15240,CHAD,brown,brown,plum2
15241,RSAD1,yellow,black,plum2
15242,MYCBPAP,grey,grey,grey
15243,EPN3,brown,brown,plum2
15244,SPATA20,blue,blue,green
15245,CACNA1G-AS1,blue,blue,green
15246,CACNA1G,brown,brown,plum2
15247,ANKRD40,green,brown4,darkmagenta
15248,LUC7L3,salmon,salmon,tan
15249,TOB1,grey,grey,blue
15250,TOB1-AS1,sienna3,sienna3,purple
15251,SPAG9,salmon,salmon,blue
15252,NME1,greenyellow,blue,midnightblue
15253,NME2,yellow,black,green
15254,MBTD1,green,brown4,lightcyan
15255,UTP18,turquoise,turquoise,brown
15256,CA10,royalblue,royalblue,green
15257,RPS2P48,black,black,green
15258,TOM1L1,grey,grey,darkred
15259,COX11,turquoise,turquoise,brown
15260,STXBP4,lightgreen,lightgreen,greenyellow
15261,HLF,brown4,brown4,grey
15262,MMD,grey,grey,grey
15263,TMEM100,red,darkgrey,lightcyan
15264,PCTP,grey,grey,brown
15265,ANKFN1,green,brown4,blue
15266,NOG,grey,grey,grey
15267,C17orf67,mediumpurple3,darkolivegreen,darkred
15268,DGKE,green,brown4,blue
15269,TRIM25,midnightblue,midnightblue,pink
15270,COIL,turquoise,turquoise,brown
15271,SCPEP1,blue,blue,grey
15272,AKAP1,pink,pink,magenta
15273,MSI2,red,darkgrey,lightcyan
15274,RN7SL449P,brown,brown,pink
15275,MRPS23,lightcyan,lightcyan,midnightblue
15276,CUEDC1,skyblue,skyblue,darkmagenta
15277,VEZF1,red,darkgrey,lightcyan
15278,SRSF1,turquoise,turquoise,brown
15279,DYNLL2,yellow,black,grey
15280,MKS1,blue,blue,green
15281,MPO,pink,pink,grey
15282,TSPOAP1,black,black,plum2
15283,TSPOAP1-AS1,blue,blue,green
15284,SUPT4H1,greenyellow,blue,green
15285,RNF43,turquoise,turquoise,brown
15286,SETP3,salmon,salmon,tan
15287,MTMR4,thistle1,thistle1,plum2
15288,SEPT4-AS1,yellow,black,plum2
15289,SEPT4,skyblue,skyblue,darkmagenta
15290,TEX14,grey,grey,grey
15291,RAD51C,turquoise,turquoise,grey
15292,PPM1E,midnightblue,midnightblue,pink
15293,RNU6-518P,darkgreen,darkgreen,greenyellow
15294,TRIM37,bisque4,bisque4,brown
15295,SKA2,turquoise,turquoise,brown
15296,MIR454,turquoise,turquoise,brown
15297,MIR301A,turquoise,turquoise,brown
15298,PRR11,grey,grey,blue
15299,SMG8,greenyellow,blue,green
15300,GDPD1,tan,tan,brown
15301,SNRPGP17,grey,grey,grey
15302,YPEL2,yellow,black,plum2
15303,MIR4729,purple,purple,salmon
15304,LINC01476,blue,blue,green
15305,DHX40,turquoise,turquoise,brown
15306,CLTC,darkturquoise,darkturquoise,brown
15307,PTRH2,yellow,black,grey
15308,VMP1,darkred,darkred,darkturquoise
15309,TUBD1,lightgreen,lightgreen,darkred
15310,RPS6KB1,salmon,salmon,tan
15311,RNFT1,red,darkgrey,blue
15312,MIR4737,yellow,black,plum2
15313,HEATR6,steelblue,ivory,pink
15314,CA4,yellow,black,plum2
15315,USP32,darkturquoise,darkturquoise,grey
15316,SCARNA20,grey,grey,grey
15317,RPL12P38,turquoise,turquoise,grey
15318,APPBP2,red,darkgrey,lightcyan
15319,PPM1D,lightgreen,lightgreen,darkred
15320,BCAS3,pink,pink,magenta
15321,RN7SL606P,grey,grey,grey
15322,KRT18P61,grey,grey,grey
15323,HMGN1P28,grey,grey,grey
15324,RN7SL448P,magenta,magenta,grey
15325,RPL23AP74,grey,grey,grey
15326,TBX2-AS1,yellow,black,plum2
15327,TBX2,grey60,grey60,grey60
15328,NACA2,green,brown4,brown
15329,BRIP1,lightyellow,brown4,grey
15330,INTS2,turquoise,turquoise,brown
15331,MED13,lightgreen,lightgreen,lightcyan
15332,POLRMTP1,brown,brown,magenta
15333,METTL2A,turquoise,turquoise,brown
15334,TLK2,salmon,salmon,tan
15335,MRC2,yellow,black,green
15336,MARCH10,turquoise,turquoise,brown
15337,TRMT112P3,grey,grey,blue
15338,TANC2,cyan,brown,pink
15339,CYB561,purple,purple,plum2
15340,ACE,brown,brown,plum2
15341,KCNH6,yellow,black,plum2
15342,DCAF7,cyan,brown,pink
15343,TACO1,purple,purple,salmon
15344,MAP3K3,purple,purple,plum2
15345,EEF1DP7,blue,blue,green
15346,LIMD2,blue,blue,green
15347,STRADA,lightyellow,brown4,grey
15348,CCDC47,turquoise,turquoise,brown
15349,DDX42,white,darkorange,royalblue
15350,FTSJ3,brown,brown,plum2
15351,PSMC5,blue,blue,green
15352,SMARCD2,grey,grey,grey
15353,PRR29-AS1,yellow,black,plum2
15354,PRR29,blue,blue,green
15355,ICAM2,grey60,grey60,grey60
15356,ERN1,midnightblue,midnightblue,pink
15357,SNHG25,lightcyan,lightcyan,purple
15358,SNORD104,sienna3,sienna3,purple
15359,TEX2,pink,pink,magenta
15360,PECAM1,grey60,grey60,grey60
15361,MILR1,magenta,magenta,cyan
15362,POLG2,red,darkgrey,brown
15363,DDX5,darkgrey,darkgrey,darkorange
15364,CEP95,saddlebrown,saddlebrown,greenyellow
15365,SMURF2,green,brown4,blue
15366,MINOS1P2,grey,grey,grey
15367,PLEKHM1P1,brown,brown,plum2
15368,RNU7-115P,grey,grey,grey
15369,LRRC37A3,grey,grey,plum2
15370,RN7SL404P,lightgreen,lightgreen,darkred
15371,AMZ2P1,tan,tan,purple
15372,GNA13,yellowgreen,darkgrey,lightcyan
15373,RGS9,blue,blue,green
15374,AXIN2,grey,grey,grey
15375,CEP112,saddlebrown,saddlebrown,greenyellow
15376,PSMD7P1,yellow,black,plum2
15377,PRKCA,ivory,ivory,steelblue
15378,RN7SL735P,grey,grey,grey
15379,RNU6-928P,grey,grey,greenyellow
15380,CACNG5,pink,pink,plum2
15381,CACNG4,brown,brown,plum2
15382,HELZ,darkturquoise,darkturquoise,darkgrey
15383,PSMD12,green,brown4,brown
15384,PITPNC1,grey,grey,lightcyan
15385,NOL11,lightgreen,lightgreen,darkorange
15386,SNORA38B,sienna3,sienna3,lightsteelblue1
15387,BPTF,darkgreen,darkgreen,greenyellow
15388,C17orf58,turquoise,turquoise,brown
15389,KPNA2,magenta,magenta,grey
15390,LINC00674,grey,grey,grey
15391,AMZ2,turquoise,turquoise,brown
15392,ARSG,white,darkorange,magenta
15393,SLC16A6,darkorange,darkorange,royalblue
15394,WIPI1,grey,grey,grey
15395,MIR635,turquoise,turquoise,brown
15396,PRKAR1A,turquoise,turquoise,brown
15397,FAM20A,grey60,grey60,grey60
15398,ABCA8,yellow,black,grey
15399,ABCA9,lightyellow,brown4,grey
15400,ABCA6,lightyellow,brown4,blue
15401,MIR4524A,grey,grey,grey
15402,ABCA10,darkorange,darkorange,royalblue
15403,ABCA5,turquoise,turquoise,brown
15404,MAP2K6,turquoise,turquoise,grey60
15405,KCNJ16,turquoise,turquoise,brown
15406,KCNJ2-AS1,turquoise,turquoise,brown
15407,KCNJ2,lightgreen,lightgreen,darkorange
15408,LINC01152,turquoise,turquoise,brown
15409,SOX9-AS1,turquoise,turquoise,brown
15410,SOX9,red,darkgrey,lightcyan
15411,LINC00511,yellow,black,grey
15412,SLC39A11,thistle2,thistle2,grey
15413,RN7SKP180,purple,purple,salmon
15414,SSTR2,thistle2,thistle2,grey
15415,COG1,pink,pink,magenta
15416,FAM104A,green,brown4,blue
15417,C17orf80,yellowgreen,darkgrey,greenyellow
15418,CDC42EP4,orange,orange,grey
15419,SDK2,brown,brown,plum2
15420,RPL38,blue,blue,midnightblue
15421,TTYH2,orange,orange,violet
15422,KIF19,grey,grey,green
15423,BTBD17,lightcyan,lightcyan,midnightblue
15424,GPRC5C,lightcyan,lightcyan,midnightblue
15425,CD300A,magenta,magenta,cyan
15426,CD300C,brown,brown,plum2
15427,RAB37,blue,blue,green
15428,SLC9A3R1,blue,blue,green
15429,NAT9,purple,purple,plum2
15430,TMEM104,black,black,plum2
15431,GRIN2C,purple,purple,salmon
15432,FDXR,blue,blue,green
15433,FADS6,black,black,plum2
15434,HID1,brown,brown,magenta
15435,CDR2L,black,black,plum2
15436,MRPL58,tan,tan,grey
15437,KCTD2,brown,brown,plum2
15438,ATP5H,tan,tan,midnightblue
15439,RN7SL573P,grey,grey,grey
15440,ARMC7,purple,purple,plum2
15441,NT5C,grey,grey,green
15442,HN1,greenyellow,blue,midnightblue
15443,SUMO2,tan,tan,purple
15444,NUP85,pink,pink,magenta
15445,GGA3,brown,brown,plum2
15446,MRPS7,lightcyan,lightcyan,midnightblue
15447,MIF4GD,greenyellow,blue,ivory
15448,SLC25A19,yellow,black,plum2
15449,GRB2,blue,blue,green
15450,TMEM94,brown,brown,magenta
15451,CASKIN2,plum2,plum2,plum2
15452,TSEN54,purple,purple,salmon
15453,LLGL2,purple,purple,plum2
15454,MYO15B,plum2,plum2,darkslateblue
15455,RECQL5,lightsteelblue1,black,plum2
15456,SMIM5,skyblue,skyblue,green
15457,SMIM6,orange,orange,midnightblue
15458,SAP30BP,yellow,black,plum2
15459,ITGB4,yellow,black,plum2
15460,GALK1,blue,blue,green
15461,H3F3B,turquoise,turquoise,brown
15462,UNK,pink,pink,plum2
15463,UNC13D,yellow,black,plum2
15464,WBP2,brown,brown,plum2
15465,TRIM47,blue,blue,green
15466,TRIM65,greenyellow,blue,midnightblue
15467,MRPL38,yellow,black,plum2
15468,FBF1,yellow,black,plum2
15469,ACOX1,turquoise,turquoise,brown
15470,SRP68,cyan,brown,pink
15471,EXOC7,black,black,plum2
15472,FOXJ1,paleturquoise,darkolivegreen,darkred
15473,RNF157,pink,pink,magenta
15474,ATP5LP6,saddlebrown,saddlebrown,blue
15475,ATF4P3,grey,grey,grey
15476,UBALD2,brown,brown,plum2
15477,QRICH2,darkolivegreen,darkolivegreen,darkred
15478,PRPSAP1,grey,grey,grey
15479,SPHK1,grey,grey,grey
15480,UBE2O,cyan,brown,pink
15481,RPL7P49,darkgreen,darkgreen,grey
15482,RHBDF2,magenta,magenta,cyan
15483,CYGB,blue,blue,green
15484,PRCD,blue,blue,green
15485,SNHG16,purple,purple,plum2
15486,ST6GALNAC2,blue,blue,green
15487,ST6GALNAC1,darkmagenta,darkmagenta,grey
15488,MXRA7,blue,blue,green
15489,RNY4P36,grey60,grey60,grey
15490,JMJD6,paleturquoise,darkolivegreen,darkred
15491,METTL23,turquoise,turquoise,brown
15492,SRSF2,turquoise,turquoise,brown
15493,MFSD11,lightcyan,lightcyan,brown
15494,RNU6-97P,darkgreen,darkgreen,grey
15495,MGAT5B,brown,brown,plum2
15496,SNHG20,red,darkgrey,salmon
15497,SEC14L1,midnightblue,midnightblue,pink
15498,SEPT9,black,black,plum2
15499,TNRC6C,cyan,brown,pink
15500,RNU6-625P,grey,grey,grey
15501,TNRC6C-AS1,yellow,black,plum2
15502,TMC6,yellow,black,plum2
15503,TMC8,magenta,magenta,cyan
15504,SYNGR2,purple,purple,plum2
15505,TK1,yellow,black,grey
15506,AFMID,greenyellow,blue,green
15507,TMEM235,greenyellow,blue,green
15508,THA1P,blue,blue,green
15509,SOCS3,darkred,darkred,darkturquoise
15510,PGS1,yellow,black,plum2
15511,DNAH17,skyblue,skyblue,darkslateblue
15512,DNAH17-AS1,blue,blue,green
15513,CYTH1,pink,pink,green
15514,RNU6-638P,grey,grey,grey
15515,USP36,midnightblue,midnightblue,pink
15516,TIMP2,darkturquoise,darkturquoise,pink
15517,CEP295NL,plum2,plum2,darkslateblue
15518,LGALS3BP,purple,purple,plum2
15519,CANT1,brown,brown,plum2
15520,C1QTNF1,yellow,black,grey
15521,ENGASE,paleturquoise,darkolivegreen,plum2
15522,RBFOX3,cyan,brown,pink
15523,CBX2,blue,blue,green
15524,CBX8,greenyellow,blue,paleturquoise
15525,CBX4,yellow,black,plum2
15526,TBC1D16,black,black,green
15527,CCDC40,brown,brown,plum2
15528,GAA,blue,blue,plum2
15529,EIF4A3,red,darkgrey,brown
15530,SGSH,lightsteelblue1,black,plum2
15531,SLC26A11,brown,brown,plum2
15532,RNF213,plum2,plum2,darkslateblue
15533,ENDOV,pink,pink,magenta
15534,MIR4730,grey,grey,grey
15535,NPTX1,brown,brown,plum2
15536,RPTOR,cyan,brown,pink
15537,CHMP6,black,black,green
15538,BAIAP2-AS1,blue,blue,green
15539,BAIAP2,brown,brown,plum2
15540,AATK,navajowhite2,lightcyan1,plum2
15541,MIR657,yellow,black,plum2
15542,MIR338,grey,grey,grey
15543,MIR1250,grey,grey,plum2
15544,AATK-AS1,yellow,black,plum2
15545,CEP131,navajowhite2,lightcyan1,plum2
15546,TEPSIN,black,black,plum2
15547,C17orf89,lightcyan,lightcyan,midnightblue
15548,SLC38A10,yellow,black,plum2
15549,BAHCC1,brown,brown,plum2
15550,ACTG1,blue,blue,green
15551,FAAP100,blue,blue,green
15552,NPLOC4,pink,pink,green
15553,OXLD1,blue,blue,ivory
15554,CCDC137,black,black,plum2
15555,ARL16,greenyellow,blue,green
15556,HGS,brown,brown,plum2
15557,MRPL12,lightcyan1,lightcyan1,paleturquoise
15558,SLC25A10,greenyellow,blue,green
15559,MCRIP1,blue,blue,green
15560,P4HB,brown,brown,plum2
15561,ARHGDIA,brown,brown,plum2
15562,ALYREF,grey,grey,green
15563,ANAPC11,greenyellow,blue,midnightblue
15564,NPB,blue,blue,green
15565,PCYT2,blue,blue,green
15566,SIRT7,yellow,black,plum2
15567,MAFG,yellow,black,plum2
15568,MAFG-AS1,blue,blue,plum2
15569,PYCR1,purple,purple,plum2
15570,MYADML2,blue,blue,green
15571,ASPSCR1,black,black,green
15572,STRA13,blue,blue,green
15573,LRRC45,navajowhite2,lightcyan1,plum2
15574,RAC3,blue,blue,green
15575,DCXR,blue,blue,green
15576,RFNG,black,black,plum2
15577,GPS1,pink,pink,green
15578,DUS1L,blue,blue,green
15579,FASN,brown,brown,plum2
15580,CCDC57,brown,brown,plum2
15581,SLC16A3,darkred,darkred,darkturquoise
15582,CSNK1D,brown,brown,plum2
15583,OGFOD3,black,black,green
15584,HEXDC,black,black,plum2
15585,HEXDC-IT1,brown,brown,grey
15586,C17orf62,yellow,black,plum2
15587,NARF,yellow,black,plum2
15588,NARF-IT1,grey,grey,grey
15589,FOXK2,brown,brown,plum2
15590,WDR45B,blue,blue,green
15591,RAB40B,darkmagenta,darkmagenta,grey
15592,MIR4525,grey,grey,grey
15593,FN3KRP,blue,blue,green
15594,FN3K,midnightblue,midnightblue,pink
15595,TBCD,brown,brown,plum2
15596,B3GNTL1,brown,brown,magenta
15597,METRNL,grey60,grey60,grey60
15598,ROCK1P1,grey,grey,grey
15599,USP14,darkturquoise,darkturquoise,darkgrey
15600,THOC1,saddlebrown,saddlebrown,blue
15601,COLEC12,lightyellow,brown4,grey60
15602,CLUL1,grey,grey,grey
15603,TYMSOS,turquoise,turquoise,brown
15604,TYMS,grey,grey,grey
15605,ENOSF1,skyblue,skyblue,darkmagenta
15606,YES1,green,brown4,tan
15607,RNU1-109P,grey,grey,grey
15608,ADCYAP1,royalblue,royalblue,grey
15609,METTL4,darkgrey,darkgrey,brown
15610,CBX3P2,turquoise,turquoise,royalblue
15611,SMCHD1,saddlebrown,saddlebrown,blue
15612,EMILIN2,grey,grey,grey
15613,LPIN2,blue,blue,green
15614,MYOM1,green,brown4,blue
15615,MYL12A,green,brown4,blue
15616,MYL12B,lightcyan,lightcyan,midnightblue
15617,TGIF1,darkred,darkred,greenyellow
15618,DLGAP1,steelblue,ivory,steelblue
15619,RN7SL39P,grey,grey,grey
15620,DLGAP1-AS1,yellow,black,grey
15621,DLGAP1-AS2,grey,grey,grey
15622,DLGAP1-AS3,grey,grey,grey
15623,RNU6-831P,saddlebrown,saddlebrown,greenyellow
15624,DLGAP1-AS4,green,brown4,blue
15625,GAPDHP66,grey,grey,plum2
